Journal ID;Print ISSN;Online ISSN;Original Title;International Title;Country of Publication;ERIH PLUS Disciplines;OECD Classifications;[Last Updated]
"489276";"1338-4341";"";"Historia Ecclesiastica";"Historia Ecclesiastica";"Slovakia";"History, Religious Studies and Theology";"History and Archaeology; Philosophy, Ethics and Religion";"2019-10-31 13:36:32"
"441173";"0315-0860";"1090-249X";"Historia Mathematica";"Historia Mathematica";"United States";"History & Philosophy of Science";"Other Humanities";"2023-02-02 14:41:55"
"441174";"0185-0172";"2448-6531";"Historia Mexicana";"Historia Mexicana";"Mexico";"History";"History and Archaeology";"2023-02-02 17:14:12"
"483393";"1724-6121";"1824-095X";"Historia Philosophica";"Historia Philosophica";"Italy";"Philosophy";"Philosophy, Ethics and Religion";"2021-01-18 10:50:29"
"490014";"0329-8213";"2469-0732";"Historia Regional";"Historia Regional";"Argentina";"History";"History and Archaeology";"2016-12-09 10:22:46"
"502952";"2035-5572";"2035-6455";"HISTORIA RELIGIONUM-Una rivista internazionale";"HISTORIA RELIGIONUM-Una rivista internazionale";"";"Anthropology, Religious Studies and Theology, Interdisciplinary research in the Humanities";"Other Humanities; Philosophy, Ethics and Religion; Sociology";"2022-01-17 11:57:48"
"494053";"1804-4913";"2336-680X";"Historia scholastica";"Historia scholastica";"Czechia";"Pedagogical & Educational Research, Interdisciplinary research in the Humanities";"Educational Sciences; Other Humanities";"2018-06-19 12:43:50"
"468922";"0285-4821";"";"Historia Scientiarum";"Historia Scientiarum";"Japan";"History & Philosophy of Science";"Other Humanities";"2023-02-02 17:14:12"
"486033";"2084-1213";"";"Historia Slavorum Occidentis. Czasopismo historyczne";"Historia Slavorum Occidentis";"Poland";"Archaeology, Art and Art History, History, History & Philosophy of Science, Interdisciplinary research in the Humanities";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Other Humanities";"2021-09-16 11:58:34"
"482033";"0214-2570";"";"Historia Social";"Historia Social";"Spain";"History";"History and Archaeology";"2017-07-12 18:34:03"
"489043";"1221-650X";"";"Historia Urbana";"Historia Urbana";"Romania";"History, Human Geography and Urban Studies";"History and Archaeology; Social and Economic Geography";"2016-07-14 10:56:59"
"472803";"1137-0734";"1988-3056";"Historia y Comunicación Social";"Historia y Comunicación Social";"Spain";"History";"History and Archaeology";"2023-02-02 17:14:12"
"494689";"0120-4661";"2357-6448";"Historia y Espacio";"Historia y Espacio";"Colombia";"History";"History and Archaeology";"2018-11-12 17:57:51"
"488897";"";"2444-0043";"Historia y Memoria de la Educación";"Historia y Memoria de la Educación";"Spain";"Cultural Studies, History, Pedagogical & Educational Research";"Educational Sciences; History and Archaeology; Languages and Literature";"2016-06-23 10:06:37"
"483269";"1575-0361";"1989-063X";"Historia y Política.";"Historia y Política.";"Spain";"History";"History and Archaeology";"2016-06-27 09:58:08"
"490584";"0121-8417";"2357-4720";"Historia y sociedad";"Historia y sociedad";"Colombia";"History";"History and Archaeology";"2017-03-24 11:58:56"
"490783";"";"2318-1729";"história, histórias";"história, histórias";"Brazil";"Art and Art History, History, History & Philosophy of Science, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Other Humanities; Other Social Sciences";"2017-05-02 17:13:49"
"481991";"0210-7716";"2253-8291";"Historia. Instituciones. Documentos";"Historia. Instituciones. Documentos";"Spain";"History, Interdisciplinary research in the Humanities";"History and Archaeology; Other Humanities";"2015-10-12 14:58:23"
"488508";"";"0718-7246";"Historias del Orbis Terrarum";"Historias del Orbis Terrarum";"Chile";"Art and Art History, Classical Studies, Cultural Studies, History, Interdisciplinary research in the Humanities, Literature, Philosophy";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Languages and Literature; Other Humanities; Philosophy, Ethics and Religion";"2016-04-12 13:42:13"
"491136";"";"2284-2667";"Historias Fingidas";"Historias Fingidas";"Italy";"Art and Art History, History, Cultural Studies, Library and Information Science, Literature, Interdisciplinary research in the Humanities";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Languages and Literature; Media and Communications; Other Humanities";"2017-07-03 10:34:51"
"477947";"0252-8894";"2223-375X";"Histórica";"Histórica";"Peru";"History";"History and Archaeology";"2023-02-02 17:14:12"
"485235";"1803-9561";"2788-2640";"Historica Olomucensia, Časopis pro dějiny střední Evropy";"Historica Olomucensia, Journal for Central European History";"Czechia";"History";"History and Archaeology";"2023-04-03 10:57:42"
"487274";"1803-7550";"";"Historica. Revue pro historii a příbuzné vědy";"Historica. History and Relatedy Sciences Review";"Czechia";"History, Interdisciplinary research in the Humanities";"History and Archaeology; Other Humanities";"2015-09-29 10:29:04"
"502046";"1642-4530";"";"Almanach Historyczny";"HISTORICAL ALMANAC";"Poland";"History";"History and Archaeology";"2021-09-22 16:18:50"
"486124";"0324-8585";"";"Roczniki Historyczne";"Historical Annals";"Poland";"History";"History and Archaeology";"2015-07-27 10:04:49"
"441191";"0942-8704";"2194-4032";"Historische Anthropologie. Kultur - Gesellschaft - Alltag";"Historical Anthropology. Culture - Society - Everyday Life";"Germany";"Anthropology, Cultural Studies, History, Interdisciplinary research in the Humanities";"History and Archaeology; Languages and Literature; Other Humanities; Sociology";"2023-02-02 17:14:12"
"441179";"0440-9213";"2328-1103";"Historical Archaeology";"Historical Archaeology";"United States";"Archaeology";"History and Archaeology";"2023-02-02 14:41:55"
"482221";"0351-9767";"1848-9087";"Povijesni prilozi";"Historical Contributions";"Croatia";"History";"History and Archaeology";"2015-09-16 15:33:25"
"490565";"0323-0988";"";"Historická geografie";"Historical geography";"Czechia";"History, Human Geography and Urban Studies";"History and Archaeology; Social and Economic Geography";"2017-04-25 20:52:21"
"441182";"0143-9685";"1465-3451";"Historical Journal of Film, Radio and Television";"Historical Journal of Film, Radio and Television";"United Kingdom";"History";"History and Archaeology";"2023-02-02 17:14:12"
"441183";"1465-4466";"1569-206X";"Historical Materialism";"Historical Materialism";"Netherlands";"History";"History and Archaeology";"2023-02-02 17:14:12"
"441184";"0161-5440";"1940-1906";"Historical Methods";"Historical Methods";"United States";"History";"History and Archaeology";"2023-02-02 14:41:55"
"441186";"0315-7997";"1939-2419";"Historical Reflections";"Historical Reflections/Réflexions Historiques";"United States";"History";"History and Archaeology";"2023-02-02 17:14:12"
"441187";"0950-3471";"1468-2281";"Historical Research";"Historical Research";"United Kingdom";"History";"History and Archaeology";"2023-02-02 17:14:12"
"482213";"0350-5774";"";"Zgodovinski časopis";"Historical Review";"Slovenia";"History";"History and Archaeology";"2017-06-16 12:49:39"
"487048";"0350-0802";"";"ИСТОРИЈСКИ ЧАСОПИС";"HISTORICAL REVIEW";"Serbia";"Human Geography and Urban Studies, Interdisciplinary research in the Humanities, Religious Studies and Theology, Anthropology, Archaeology, Art and Art History, Demography, History, History & Philosophy of Science";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Other Humanities; Philosophy, Ethics and Religion; Social and Economic Geography; Sociology";"2015-08-20 08:42:58"
"486143";"1790-3572";"1791-7603";"Historical Review/La Revue Historique";"Historical Review/La Revue Historique";"Greece";"Cultural Studies, History, History & Philosophy of Science, Literature";"History and Archaeology; Languages and Literature; Other Humanities";"2023-02-02 17:14:12"
"471777";"0172-6404";"";"Historical Social Research";"Historical Social Research";"Germany";"History, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Sociology";"History and Archaeology; Other Humanities; Other Social Sciences; Sociology";"2023-02-02 17:14:12"
"484964";"1804-0616";"2336-3525";"Historická sociologie";"Historical Sociology";"Czechia";"History, Sociology";"History and Archaeology; Sociology";"2015-02-25 09:35:51"
"488321";"2340-7921";"2255-3851";"Sociología Histórica";"Historical Sociology";"Spain";"History, Interdisciplinary research in the Social Sciences, Sociology";"History and Archaeology; Other Social Sciences; Sociology";"2016-03-21 12:12:28"
"483083";"1362-1572";"2049-4459";"Historical Studies in Industrial Relations";"Historical Studies in Industrial Relations";"United Kingdom";"History";"History and Archaeology";"2023-02-02 17:14:12"
"478892";"1939-1811";"1939-182X";"Historical Studies in the Natural Sciences";"Historical Studies in the Natural Sciences";"United States";"History & Philosophy of Science";"Other Humanities";"2023-02-02 17:14:12"
"498002";"2637-1502";"2712-0651";"HISTORIJSKI POGLEDI";"HISTORICAL VIEWS";"Bosnia and Herzegovina";"Cultural Studies, Demography, History, Interdisciplinary research in the Humanities, Political Sciences and International Relations, Religious Studies and Theology";"History and Archaeology; Languages and Literature; Other Humanities; Philosophy, Ethics and Religion; Political Science; Social and Economic Geography";"2020-05-14 12:53:14"
"493698";"1584-854X";"";"Historical Yearbook";"Historical Yearbook";"Romania";"Anthropology, Cultural Studies, History, Interdisciplinary research in the Humanities, Political Sciences and International Relations, Religious Studies and Theology";"History and Archaeology; Languages and Literature; Other Humanities; Philosophy, Ethics and Religion; Political Science; Sociology";"2022-02-14 11:20:42"
"482160";"0323-0937";"";"Historická demografie (Historical Demography)";"Historická demografie (Historical Demography)";"Czechia";"History";"History and Archaeology";"2015-09-15 10:26:18"
"482946";"1210-6097";"";"Historický obzor (Historical Horizon)";"Historický obzor (Historical Horizon)";"Czechia";"History";"History and Archaeology";"2016-07-18 10:42:12"
"496992";"";"2611-0075";"Histories of Postwar Architecture";"Histories of Postwar Architecture";"Italy";"Art and Art History, Human Geography and Urban Studies";"Arts (Arts, History of Arts, Performing Arts, Music); Social and Economic Geography";"2019-07-16 11:21:11"
"482217";"0351-2193";"1849-0824";"Historijski zbornik";"Historijski zbornik";"Croatia";"History";"History and Archaeology";"2016-07-11 09:54:13"
"419281";"0302-5160";"1569-9781";"Historiographia Linguistica";"Historiographia Linguistica";"Netherlands";"History & Philosophy of Science, Philosophy, Linguistics";"Languages and Literature; Other Humanities; Philosophy, Ethics and Religion";"2023-02-02 17:14:12"
"483262";"1570-3916";"";"Historisch Jaarboek Groningen";"Historisch Jaarboek Groningen";"Netherlands";"Archaeology, Art and Art History, History";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology";"2021-07-29 15:51:56"
"482646";"0936-5796";"";"Historische Mitteilungen der Ranke-Gesellschaft (HMRG)";"Historische Mitteilungen der Ranke-Gesellschaft (HMRG)";"Germany";"History";"History and Archaeology";"2019-10-14 11:10:45"
"482662";"0943-691X";"2194-4040";"Historisch-Politisches Mitteilungen";"Historisch-Politisches Mitteilungen";"Austria";"History";"History and Archaeology";"2019-08-22 14:42:47"
"441195";"0345-469X";"2002-4827";"Historisk tidskrift (Sverige)";"Historisk tidskrift (Sweden)";"Sweden";"History";"History and Archaeology";"2023-02-02 17:14:12"
"441196";"0106-4991";"";"Historisk Tidsskrift (Danmark)";"Historisk Tidsskrift (Denmark)";"Denmark";"History";"History and Archaeology";"2023-02-02 17:14:12"
"340920";"0018-263X";"1504-2944";"Historisk Tidsskrift (Norge)";"Historisk Tidsskrift (Norway)";"Norway";"History";"History and Archaeology";"2023-02-02 17:14:12"
"486158";"0861-3710";"1314-8524";"История";"History";"Bulgaria";"Cultural Studies, History";"History and Archaeology; Languages and Literature";"2016-03-20 20:52:01"
"498891";"";"2336-6672";"Historie – Otázky – Problémy";"History - Questions - Problems";"Czechia";"Anthropology, Archaeology, Art and Art History, Gender Studies, History, Cultural Studies, Film and Theatre Studies, Demography, Economics, Political Sciences and International Relations, Sociology, Environmental Studies, Literature, Musicology, Interdisciplinary research in the Humanities";"Arts (Arts, History of Arts, Performing Arts, Music); Economics and Business; History and Archaeology; Languages and Literature; Other Humanities; Other Social Sciences; Political Science; Social and Economic Geography; Sociology";"2020-06-18 15:21:49"
"485461";"1214-7249";"";"Dějiny - Teorie - Kritika";"History - Theory - Criticism";"Czechia";"History";"History and Archaeology";"2015-08-04 08:21:05"
"441198";"0734-1512";"1477-2620";"History & Technology";"History & Technology";"United Kingdom";"History & Philosophy of Science, Art and Art History, History";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Other Humanities";"2023-02-02 17:14:12"
"430140";"0275-7206";"1477-2612";"History and Anthropology";"History and Anthropology";"United Kingdom";"Anthropology, History";"History and Archaeology; Sociology";"2023-02-02 14:41:55"
"441199";"0935-560X";"1527-1994";"History and Memory";"History and Memory";"United States";"History";"History and Archaeology";"2023-02-02 14:41:55"
"441200";"0144-5340";"1464-5149";"History and Philosophy of Logic";"History and Philosophy of Logic";"United Kingdom";"Philosophy, History & Philosophy of Science";"Other Humanities; Philosophy, Ethics and Religion";"2023-02-02 17:14:12"
"412562";"0391-9714";"1742-6316";"History and Philosophy of the Life Sciences";"History and Philosophy of the Life Sciences";"United Kingdom";"Philosophy, History & Philosophy of Science";"Other Humanities; Philosophy, Ethics and Religion";"2023-02-02 17:14:12"
"484742";"1899-5160";"2391-7652";"Historia i Polityka";"History and Politics";"Poland";"History, Political Sciences and International Relations";"History and Archaeology; Political Science";"2016-12-13 13:01:27"
"486989";"2299-2464";"";"Historia i Świat";"History and the World";"Poland";"Archaeology, History";"History and Archaeology";"2018-10-05 13:40:25"
